dataset_name,collector,gesture,gesture_group,input_type,trial_index,attempt_index,segment_index,duration_s,capture_duration_s,sensors_enabled,mmwave_frame_count,mmwave_mean_frame_rate_hz,imu_line_count,uwb_sample_count,uwb_ok_sample_count,rfid_line_count,npz_path,session_dir,started_at,finished_at
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.0082109999999993,"mmwave,imu,uwb",30,9.972704707216351,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_001,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,2,2,0,3.0,3.0192000000000014,"mmwave,imu,uwb",30,9.93640699523052,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_002,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.020657,"mmwave,imu,uwb",30,9.931614215053216,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_003,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.0098410000000015,"mmwave,imu,uwb",30,9.96730392070544,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_004,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.015188000000002,"mmwave,imu,uwb",30,9.949628348215759,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_005,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.009771999999998,"mmwave,imu,uwb",30,9.967532424382982,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_006,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.0208630000000056,"mmwave,imu,uwb",30,9.930936954108791,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_007,,
session_peter_discrete,peter,pull,discrete,cosmos_multi_sensor_gesture,8,1,0,3.0,3.0219980000000035,"mmwave,imu,uwb",30,9.927207099409054,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_pull_008,,
session_peter_discrete,peter,push,discrete,cosmos_multi_sensor_gesture,1,2,0,3.0,3.013428999999988,"mmwave,imu,uwb",30,9.95543614931698,302,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_push_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_push_001,,
session_peter_discrete,peter,push,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0081619999999987,"mmwave,imu,uwb",30,9.972867152766378,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_push_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_peter_discrete/sessions/peter_push_002,,
