dataset_name,collector,gesture,gesture_group,input_type,trial_index,attempt_index,segment_index,duration_s,capture_duration_s,sensors_enabled,mmwave_frame_count,mmwave_mean_frame_rate_hz,imu_line_count,uwb_sample_count,uwb_ok_sample_count,rfid_line_count,npz_path,session_dir,started_at,finished_at
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,1,1,0,9.0,2.9999999999999996,"mmwave,imu,uwb",30,10.000000000000002,300,150,144,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg000/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg000,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,1,1,1,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,127,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg001,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,1,1,2,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,146,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_001_seg002,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,2,1,0,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,143,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg000/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg000,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,2,1,1,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,131,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg001,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,2,1,2,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_002_seg002,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,3,1,0,9.0,3.0,"mmwave,imu,uwb",30,10.0,299,150,136,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg000/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg000,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,3,1,1,9.0,3.0,"mmwave,imu,uwb",30,10.0,301,150,148,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg001,,
session_iris_periodic1,iris,clapping,periodic,cosmos_multi_sensor_gesture,3,1,2,9.0,3.0,"mmwave,imu,uwb",30,10.0,300,150,147,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_clapping_003_seg002,,
session_iris_periodic1,iris,two_arm_boxing,periodic,cosmos_multi_sensor_gesture,1,1,0,9.0,3.0,"mmwave,imu,uwb",29,9.666666666666666,300,150,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_two_arm_boxing_001_seg000/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_periodic1/sessions/iris_two_arm_boxing_001_seg000,,
