dataset_name,collector,gesture,gesture_group,input_type,trial_index,attempt_index,segment_index,duration_s,capture_duration_s,sensors_enabled,mmwave_frame_count,mmwave_mean_frame_rate_hz,imu_line_count,uwb_sample_count,uwb_ok_sample_count,rfid_line_count,npz_path,session_dir,started_at,finished_at
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.0214839999999996,"mmwave,imu,uwb",30,9.928895867064,302,151,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_001,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0170980000000007,"mmwave,imu,uwb",30,9.943329649882102,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_002,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.017977000000002,"mmwave,imu,uwb",31,10.271781395285643,302,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_003,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.0204699999999995,"mmwave,imu,uwb",30,9.93222909017471,301,151,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_004,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.011448999999999,"mmwave,imu,uwb",31,10.29404781552004,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_005,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.002803,"mmwave,imu,uwb",30,9.990665388305526,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_006,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.003687999999997,"mmwave,imu,uwb",30,9.987721760715504,301,150,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_007,,
session_iris_discrete2,iris,right,discrete,cosmos_multi_sensor_gesture,8,2,0,3.0,3.016542000000001,"mmwave,imu,uwb",30,9.945162374666088,301,151,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_right_008,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.007423000000003,"mmwave,imu,uwb",30,9.975317738808267,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_001,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0202429999999936,"mmwave,imu,uwb",30,9.9329755916991,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_002,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.0005159999999904,"mmwave,imu,uwb",30,9.998280295789156,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_003,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.0035649999999947,"mmwave,imu,uwb",30,9.988130771266828,300,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_004,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.0090670000000017,"mmwave,imu,uwb",30,9.969867736411313,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_005,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.0123669999999976,"mmwave,imu,uwb",30,9.958945905329605,301,151,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_006,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.004278999999997,"mmwave,imu,uwb",30,9.985756981958078,301,150,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_007,,
session_iris_discrete2,iris,left,discrete,cosmos_multi_sensor_gesture,8,1,0,3.0,3.0098680000000115,"mmwave,imu,uwb",30,9.967214509074779,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_left_008,,
session_iris_discrete2,iris,bye_bye,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.011302999999998,"mmwave,imu,uwb",30,9.962464753629913,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_001,,
session_iris_discrete2,iris,bye_bye,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0248480000000058,"mmwave,imu,uwb",30,9.917853723558983,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_002,,
session_iris_discrete2,iris,bye_bye,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.0076990000000023,"mmwave,imu,uwb",30,9.974402358746662,301,151,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_iris_discrete2/sessions/iris_bye_bye_003,,
