dataset_name,collector,gesture,gesture_group,input_type,trial_index,attempt_index,segment_index,duration_s,capture_duration_s,sensors_enabled,mmwave_frame_count,mmwave_mean_frame_rate_hz,imu_line_count,uwb_sample_count,uwb_ok_sample_count,rfid_line_count,npz_path,session_dir,started_at,finished_at
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.0004880000000007,"mmwave,imu,uwb",30,9.99837359789474,300,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_001,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0097120000000004,"mmwave,imu,uwb",30,9.967731131749481,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_002,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.0208010000000023,"mmwave,imu,uwb",30,9.931140780210274,303,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_003,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.0117760000000047,"mmwave,imu,uwb",30,9.960900146624434,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_004,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.005471,"mmwave,imu,uwb",31,10.314523081407208,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_005,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.021810000000002,"mmwave,imu,uwb",30,9.927824714326837,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_006,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.023026999999999,"mmwave,imu,uwb",30,9.923828004182566,303,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_007,,
session_brandon_discrete,brandon,pull,discrete,cosmos_multi_sensor_gesture,8,1,0,3.0,3.0218519999999955,"mmwave,imu,uwb",30,9.927686729859717,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_pull_008,,
session_brandon_discrete,brandon,push,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.021472000000003,"mmwave,imu,uwb",30,9.928935300409858,303,152,152,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_push_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_push_001,,
session_brandon_discrete,brandon,push,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.0148829999999975,"mmwave,imu,uwb",31,10.28232273026848,302,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_push_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_brandon_discrete/sessions/brandon_push_002,,
