dataset_name,collector,gesture,gesture_group,input_type,trial_index,attempt_index,segment_index,duration_s,capture_duration_s,sensors_enabled,mmwave_frame_count,mmwave_mean_frame_rate_hz,imu_line_count,uwb_sample_count,uwb_ok_sample_count,rfid_line_count,npz_path,session_dir,started_at,finished_at
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,1,2,0,3.0,3.0046330000000125,"mmwave,imu,uwb,rfid",30,9.984580479546047,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_001,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.018103999999994,"mmwave,imu,uwb,rfid",30,9.940015320876968,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_002,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.01099099999999,"mmwave,imu,uwb,rfid",30,9.963497067908904,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_003,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.019712999999996,"mmwave,imu,uwb,rfid",30,9.934718961702666,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_004,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.011448999999999,"mmwave,imu,uwb,rfid",30,9.961981756954877,302,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_005,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.0097539999999867,"mmwave,imu,uwb,rfid",30,9.967592035761106,301,150,149,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_006,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.0230459999999653,"mmwave,imu,uwb,rfid",30,9.923765632411927,303,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_007,,
session_joanna_discrete,student1,pull,discrete,cosmos_multi_sensor_gesture,8,1,0,3.0,3.005773999999974,"mmwave,imu,uwb,rfid",30,9.980790305591924,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_pull_008,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.006578999999988,"mmwave,imu,uwb,rfid",30,9.978117987253992,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_001,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.021552999999983,"mmwave,imu,uwb,rfid",30,9.928669131403675,303,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_002,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.0082309999999666,"mmwave,imu,uwb,rfid",30,9.972638404431153,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_003,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.0141570000000115,"mmwave,imu,uwb,rfid",30,9.953031643673466,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_004,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.005505000000028,"mmwave,imu,uwb,rfid",30,9.981683610574503,300,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_005,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.0232089999999516,"mmwave,imu,uwb,rfid",30,9.923230580485994,302,152,152,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_006,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.001358000000039,"mmwave,imu,uwb,rfid",30,9.995475381477188,300,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_007,,
session_joanna_discrete,student1,push,discrete,cosmos_multi_sensor_gesture,8,1,0,3.0,3.0173490000000243,"mmwave,imu,uwb,rfid",31,10.273919258262717,301,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_008/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_push_008,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,1,1,0,3.0,3.0180139999999938,"mmwave,imu,uwb,rfid",30,9.94031174142998,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_001/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_001,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,2,1,0,3.0,3.014616999999987,"mmwave,imu,uwb,rfid",30,9.951512911922187,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_002/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_002,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,3,1,0,3.0,3.009558000000027,"mmwave,imu,uwb,rfid",30,9.968241183588995,301,151,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_003/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_003,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,4,1,0,3.0,3.011999000000003,"mmwave,imu,uwb,rfid",30,9.960162669376706,301,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_004/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_004,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,5,1,0,3.0,3.018259999999998,"mmwave,imu,uwb,rfid",30,9.939501567128087,302,150,150,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_005/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_005,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,6,1,0,3.0,3.024911999999972,"mmwave,imu,uwb,rfid",30,9.917643885177577,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_006/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_006,,
session_joanna_discrete,student1,clockwise,discrete,cosmos_multi_sensor_gesture,7,1,0,3.0,3.0234370000000013,"mmwave,imu,uwb,rfid",30,9.922482261082333,302,151,151,0,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_007/trial_data.npz,/Users/tylerchen/Cosmos-Gesture-Recognition-/processed/session_joanna_discrete/sessions/student1_clockwise_007,,
